,Geography_Germany,Geography_Spain,Gender_Male,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,yrs_tenure_pct,HasCrCard,IsActiveMember,Exited
100,0,0,0,0.14776497349910983,0.10364921260572972,0.34115179060689904,-1.225585250336616,-0.911980828940126,1.074534651307804,0.13425599898596058,1,1,0
101,0,0,0,-0.288291842748203,0.48514398463131375,0.34115179060689904,-1.225585250336616,0.8076856067590136,1.1669431280485763,-0.01810753557477088,0,0,0
102,0,0,1,0.9056732493575346,-0.7547140244518343,1.378729517395901,0.09950036569915119,-0.911980828940126,-1.0099301260671272,1.7021259191431648,1,0,0
103,0,1,1,-1.2746108318790297,-0.2778455594198543,0.6870110328698997,-1.225585250336616,0.8076856067590136,-0.6871013977416535,0.6308482597764927,1,0,0
104,0,1,0,0.19967649924283756,2.48799153776563,-1.3881444207081044,-1.225585250336616,-0.911980828940126,1.349403095036403,-1.3698455601392086,1,1,1
105,0,1,0,-0.29867414789694857,0.6758913706441058,-0.35056669391910233,0.4905648393699494,0.8076856067590136,-1.2009604471901325,-0.5701493274614788,1,1,1
106,1,0,1,-0.7139663538467703,-0.6593403314454384,-1.3881444207081044,0.19990610424121766,-0.911980828940126,-1.5648989845025225,-1.1925764478137422,1,1,0
107,1,0,0,1.3936415913485751,-0.2778455594198543,-1.0422851784451037,0.374100036017576,-0.911980828940126,-1.0967708634107152,-0.9210025551939199,0,1,0
108,0,1,1,-0.47517333542562284,-0.5639666384390423,-0.00470745165610167,1.1800737174366625,-0.911980828940126,-0.4901573096949058,0.15118528060381975,0,0,0
109,1,0,1,-1.7833437841675615,-0.3732192524262503,1.378729517395901,0.26233875395791445,-0.911980828940126,-0.010464566122526192,1.33139805624885,1,0,1
110,1,0,1,0.3554110764740207,-0.8500877174582303,-0.696425936182103,0.225521590831551,-0.911980828940126,-0.64282517606196,-0.42441029440338784,0,1,0
111,1,0,1,-1.1707877803915743,0.008275519599333722,0.6870110328698997,0.5063014246313933,0.8076856067590136,-1.2662245424794298,0.46372586431814056,1,0,0
112,0,0,1,-0.9216124568216812,0.29439659861852174,-1.0422851784451037,0.38101603628270647,-0.911980828940126,-0.23046938915782322,-1.0096797446208006,0,0,0
113,0,1,1,0.2515880249865653,-0.2778455594198543,1.378729517395901,0.47641677041505726,-0.911980828940126,-1.3398978021968102,1.2515885857646578,0,1,0
114,1,0,1,0.7291740618288604,-1.0408351034710224,1.378729517395901,1.2503194439766345,0.8076856067590136,0.021722601408203278,2.0496832906065845,0,1,1
115,1,0,0,-0.23638031700447532,-0.8500877174582303,1.378729517395901,0.8957161557592253,0.8076856067590136,-0.45005393654905423,1.810254879154006,1,1,0
116,1,0,0,0.17891188894534646,-0.18247186641345828,0.34115179060689904,1.4649135559344426,-0.911980828940126,0.2710250013026992,0.27014780008066713,1,0,0
117,0,0,0,-1.5030215451514317,0.19902290561212574,-1.3881444207081044,-1.225585250336616,0.8076856067590136,-1.187367825190842,-1.2692227380653296,1,0,0
118,1,0,0,-1.316140052474012,-0.7547140244518343,1.0328702751329004,0.5025113282636171,-0.911980828940126,1.7331582288634746,1.341696052440359,1,0,1
119,1,0,1,0.5007633485564583,-0.4685929454326463,-0.35056669391910233,1.742345500660402,0.8076856067590136,0.3613780049824435,-0.2272339555600884,1,0,0
120,0,0,1,1.8400807127446335,-0.4685929454326463,1.0328702751329004,0.8489478058782578,0.8076856067590136,-1.0766830091365212,1.0872749700619082,0,0,0
121,0,1,1,0.24120571983781972,0.008275519599333722,0.34115179060689904,0.7008521183468928,-0.911980828940126,0.0013784433279051254,0.17723032924667986,0,0,0
122,0,0,0,0.05432422716039993,0.008275519599333722,0.34115179060689904,-1.225585250336616,0.8076856067590136,0.7132375733702618,0.17723032924667986,1,0,0
123,1,0,0,0.34502877132527515,0.8666387566568978,1.7245887596589018,0.8000802936456703,-0.911980828940126,1.7054059518176037,0.7860333412735341,1,1,0
124,0,0,0,-0.26752723245071197,-1.0408351034710224,-0.696425936182103,-1.225585250336616,-0.911980828940126,1.4535718128343196,-0.3446008239191953,0,0,0
125,0,0,1,-2.271312126158602,0.29439659861852174,1.378729517395901,1.220313940068528,-0.911980828940126,0.17759669971606573,0.8525412333436944,1,0,1
126,0,0,0,-1.0565824237553734,1.2481335286824817,-1.3881444207081044,-1.225585250336616,-0.911980828940126,-1.5895639657021405,-1.3268712298784893,0,1,1
127,1,0,1,-0.26752723245071197,1.6296283007080659,-1.734003662971105,1.1546606620939506,-0.911980828940126,-0.92553835941904,-1.541742881182085,1,0,1
128,0,0,0,1.8400807127446335,0.19902290561212574,0.6870110328698997,-1.225585250336616,0.8076856067590136,1.2402581884168562,0.3658981206352029,1,0,0
129,0,0,1,1.237907014117392,-1.4223298754966063,1.378729517395901,0.40647973950685024,-0.911980828940126,1.1685762388673882,2.648254319238029,1,0,0
130,0,0,0,1.1133193523324454,-0.4685929454326463,-0.696425936182103,-1.225585250336616,0.8076856067590136,0.4203536150968765,-0.5558611869655875,1,1,0
131,1,0,0,1.4974646428360305,-0.5639666384390423,1.378729517395901,0.8718529896995677,-0.911980828940126,0.25879962274126217,1.505527810032543,1,1,0
132,0,0,1,0.3761756867715118,-0.08709817340706229,1.378729517395901,0.7389574366095448,-0.911980828940126,-1.1205518225274076,1.1045711401358815,1,1,0
133,0,0,1,0.36579338162276626,-1.3269561824902103,-1.3881444207081044,-1.225585250336616,0.8076856067590136,-1.4535295903717895,-1.094809846470606,0,1,0
134,1,0,1,1.4351708119435573,0.008275519599333722,0.6870110328698997,0.775141661496117,0.8076856067590136,0.42356906284618095,0.46372586431814056,1,1,0
135,1,0,0,-0.6412902178055515,1.0573861426696898,-0.00470745165610167,1.0967651649961487,0.8076856067590136,-1.1321611329850276,-0.42441029440338784,1,1,0
136,1,0,0,-1.9702252768449813,-0.4685929454326463,-0.00470745165610167,-0.20519183953882772,-0.911980828940126,1.1777560535455749,0.10139327584541079,0,1,0
137,0,0,1,-0.1429395706657654,0.10364921260572972,-1.0422851784451037,0.9135360358398155,-0.911980828940126,-0.11974179784142538,-0.9830765877927363,0,1,0
138,0,1,0,-0.6932017435492792,0.8666387566568978,-1.0422851784451037,2.1906816690412407,-0.911980828940126,-0.43280263857674234,-1.0761876366909613,1,0,1
139,0,1,0,-0.745113269293007,-0.3732192524262503,-1.3881444207081044,0.849861711637511,0.8076856067590136,-1.59035026543837,-1.2225049992453143,0,1,1
140,1,0,1,1.0925547420349544,0.48514398463131375,1.7245887596589018,0.9774708119640393,-0.911980828940126,1.5561192438696076,0.997649361496772,1,0,0
141,0,0,1,0.12700036320161875,-0.4685929454326463,0.6870110328698997,-1.225585250336616,0.8076856067590136,1.3975958614438346,0.7586477386564089,1,1,0
142,0,0,0,0.3242641610277841,0.3897702916249177,-0.00470745165610167,0.7915456447900984,-0.911980828940126,1.6217502326669644,-0.24251894306732094,1,1,0
143,0,1,1,1.4767000325385395,1.2481335286824817,-1.0422851784451037,-1.225585250336616,-0.911980828940126,1.0271652217537663,-1.1119995785748937,1,0,1
144,0,0,0,0.41770490736649396,-0.7547140244518343,-0.00470745165610167,-0.5697985651733305,-0.911980828940126,0.4549160268551366,0.26040645233194254,1,0,1
145,0,1,0,-1.7210499532750883,-1.7084509545157944,-0.00470745165610167,0.5880772375461726,-0.911980828940126,-0.7983007341231532,1.1185728016243366,1,1,0
146,0,1,0,-0.1637041809632565,-0.9454614104646263,1.0328702751329004,0.9910119077322791,0.8076856067590136,0.7133354696001375,1.5405539099315622,1,0,0
147,0,0,1,-0.007969603732073335,-0.18247186641345828,-0.00470745165610167,0.4888644489455513,-0.911980828940126,-1.313802979614836,-0.031833980129791536,0,0,0
148,0,0,1,0.874526333911298,0.48514398463131375,1.378729517395901,0.7086770557499967,-0.911980828940126,-0.43845227695131794,0.7437101372288865,1,0,0
149,0,0,1,-2.4374290085385306,-0.6593403314454384,-1.734003662971105,-1.225585250336616,0.8076856067590136,-1.7244482776854282,-1.541742881182085,0,1,0
150,0,1,0,1.0717901317374632,-0.6593403314454384,0.6870110328698997,-1.225585250336616,0.8076856067590136,-0.1831150874403736,0.9024221523963148,1,0,0
151,0,0,0,-1.201934695837811,0.8666387566568978,1.378729517395901,-1.225585250336616,-0.911980828940126,0.8666531374077687,0.553255719027972,1,0,1
152,0,1,1,0.6772625360851325,0.29439659861852174,1.0328702751329004,-1.225585250336616,0.8076856067590136,1.4040848339242884,0.5865096650630522,1,0,0
153,0,0,1,-1.1604054752428288,-0.18247186641345828,-1.0422851784451037,0.8197170863335727,-0.911980828940126,-0.024438513933747418,-0.9377793207611675,1,0,0
154,0,0,0,-0.38173258908691293,0.3897702916249177,0.34115179060689904,-1.225585250336616,0.8076856067590136,0.15631844119723934,0.017325844555631863,1,1,0
155,0,1,1,0.5734394845976771,1.7250019937144618,0.6870110328698997,-1.225585250336616,-0.911980828940126,-1.4277637547648143,-0.16958005531350967,1,0,1
156,0,0,0,1.1133193523324454,-0.5639666384390423,0.6870110328698997,-1.225585250336616,0.8076856067590136,-0.296561342263173,0.8283565453181816,0,0,0
157,0,1,0,-0.6724371332517882,-1.0408351034710224,-1.0422851784451037,-1.225585250336616,0.8076856067590136,-0.13883399703166316,-0.7436481763401586,1,1,0
158,0,0,0,-0.04949882432705551,3.250981081816798,0.34115179060689904,0.33326758578479193,-0.911980828940126,0.08116839163912544,-0.6233873304050737,0,1,0
159,1,0,0,-0.2052334015582387,-0.5639666384390423,-0.35056669391910233,0.7497895118336076,-0.911980828940126,0.21971694385716817,-0.1874003517533612,0,0,0
160,0,1,0,0.6876448412338781,-1.6130772615093985,0.34115179060689904,0.39418929379814255,-0.911980828940126,-0.2669474719010547,1.505527810032543,0,1,0
161,0,0,1,0.34502877132527515,-0.8500877174582303,-1.0422851784451037,-1.225585250336616,0.8076856067590136,-0.28826102870525333,-0.7968544899962869,1,0,0
162,0,0,0,1.5493761685797582,0.9620124496632938,0.6870110328698997,0.5055362569543195,-0.911980828940126,-0.9203039540763344,0.05444652850176791,0,0,0
163,0,1,0,0.7291740618288604,-0.2778455594198543,-1.0422851784451037,-1.225585250336616,0.8076856067590136,0.1204336478613532,-0.9210025551939199,1,1,0
164,0,1,1,0.33464646617652966,-0.9454614104646263,-1.734003662971105,0.9173793445387162,-0.911980828940126,-0.7732434724713162,-1.541742881182085,1,0,1
165,1,0,1,0.09585344775538211,-0.7547140244518343,1.378729517395901,0.7809323491804482,0.8076856067590136,0.692450708715784,1.7021259191431648,1,1,0
166,1,0,0,0.552674874300186,-1.4223298754966063,0.6870110328698997,0.5861058168448724,-0.911980828940126,1.085931824286831,1.7171438302557818,1,0,1
167,0,1,0,-0.3713502839381674,0.19902290561212574,1.378729517395901,0.5216581507820987,-0.911980828940126,1.677073426602826,0.9109384068687135,1,0,0
168,0,1,0,0.1685295837966009,0.008275519599333722,-1.0422851784451037,-1.225585250336616,0.8076856067590136,-1.0316564815386875,-0.9687518110391634,1,0,1
169,1,0,1,0.3242641610277841,-1.4223298754966063,1.378729517395901,-0.29709722873996275,0.8076856067590136,-0.8158142479296611,2.648254319238029,0,0,0
170,0,0,0,-1.7314322584238337,-0.9454614104646263,-0.35056669391910233,0.8598635462735466,-0.911980828940126,1.1122648668242752,-0.0005944856252614318,1,0,0
171,1,0,1,-0.23638031700447532,-1.1362087964774183,-0.00470745165610167,0.31030357989865465,0.8076856067590136,0.972794385990246,0.527391538778465,1,0,0
172,1,0,1,-1.772961479018816,0.48514398463131375,1.7245887596589018,0.8517563591261347,-0.911980828940126,-1.6445693011864704,0.997649361496772,1,0,1
173,0,0,1,-0.7554955744417525,-0.8500877174582303,-0.35056669391910233,1.490521028619486,-0.911980828940126,0.21101478627217504,-0.05196609881048888,1,0,0
174,0,0,1,-1.4407277142589585,0.10364921260572972,-0.00470745165610167,-1.225585250336616,0.8076856067590136,0.806924960893866,-0.1450771477087136,1,1,0
